Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2019 [YR2019]
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,6869838,9445785
United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.92,1.632
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.43505257035225,1.10286255995673
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.783888646646516,0.514596380840432
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.4024390243902,81.3691219512195
United Kingdom,GBR,Net migration,SM.POP.NETM,274811,232727
United Kingdom,GBR,"Population, total",SP.POP.TOTL,62766365,66631000
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.931,1.706
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.82992369865936,2.05676589936279
United States,USA,Population growth (annual %),SP.POP.GROW,0.846129865832117,0.515108555014533
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.5414634146342,78.7878048780488
United States,USA,Net migration,SM.POP.NETM,1594453,1774500
United States,USA,"Population, total",SP.POP.TOTL,309378227,330226227
Uruguay,URY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.011,1.567
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.52764617823019,0.848968097010115
Uruguay,URY,Population growth (annual %),SP.POP.GROW,0.256129913246022,0.0786838170441181
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.691,77.503
Uruguay,URY,Net migration,SM.POP.NETM,-7696,-2899
Uruguay,URY,"Population, total",SP.POP.TOTL,3318580,3397206
Uzbekistan,UZB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.442,2.869
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.90590026943735,4.86486140745366
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,1.58433607799586,1.80974442927918
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.836,72.093
Uzbekistan,UZB,Net migration,SM.POP.NETM,-20380,-9341
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,28385506,32964701
Vanuatu,VUT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.126,3.79
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.08593808514806,0.86298251414631
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2.34288677835416,2.33048915705222
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.57,70.783
Vanuatu,VUT,Net migration,SM.POP.NETM,-1413,-652
Vanuatu,VUT,"Population, total",SP.POP.TOTL,238248,291985
"Venezuela, RB",VEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.396,2.131
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.77023251504841,..
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,1.30934216855774,-2.96041293052007
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.092,72.766
"Venezuela, RB",VEN,Net migration,SM.POP.NETM,-52781,-975534
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,28813101,28938098
Viet Nam,VNM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.906,1.943
Viet Nam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.21227683604808,6.32464886581907
Viet Nam,VNM,Population growth (annual %),SP.POP.GROW,1.14440259659988,0.968366698803348
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.611,74.211
Viet Nam,VNM,Net migration,SM.POP.NETM,-4443,-2051
Viet Nam,VNM,"Population, total",SP.POP.TOTL,87455152,97173776
Virgin Islands (U.S.),VIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.3,2.05
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.640017045957947,3.22863068505148
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,-0.0433657352905335,-0.310759832621892
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.8658536585366,79.6682926829268
Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,-1251,-2743
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,108357,106669
West Bank and Gaza,PSE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.434,3.591
West Bank and Gaza,PSE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.06565425625401,-1.15161366535136
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,2.59703221798976,2.51178246264674
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.302,75.811
West Bank and Gaza,PSE,Net migration,SM.POP.NETM,-26351,-24733
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,3786161,4685306
"Yemen, Rep.",YEM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.81,4.603
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.37449720786746,..
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,3.13856389755931,2.96633475184571
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.223,66.567
"Yemen, Rep.",YEM,Net migration,SM.POP.NETM,20269,2129
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,26754387,35111408
Zambia,ZMB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.359,4.418
Zambia,ZMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.54512358380669,-1.51894951073589
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,3.46192274224024,2.96162166175699
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.896,62.914
Zambia,ZMB,Net migration,SM.POP.NETM,22761,18385
Zambia,ZMB,"Population, total",SP.POP.TOTL,13965594,18513839
Zimbabwe,ZWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.04,3.748
Zimbabwe,ZWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,17.7601241720939,-7.78558357215347
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,1.61334322032425,1.56353351552455
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.925,61.06
Zimbabwe,ZWE,Net migration,SM.POP.NETM,-108671,-103107
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,13356548,15271368
Africa Eastern and Southern,AFE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.06649694569372,4.47133814751909
Africa Eastern and Southern,AFE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.3699849053211,-0.543714731993816
Africa Eastern and Southern,AFE,Population growth (annual %),SP.POP.GROW,2.73452519643287,2.72168052257397
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.8272792062821,63.8572612837042
Africa Eastern and Southern,AFE,Net migration,SM.POP.NETM,-413050,100706
Africa Eastern and Southern,AFE,"Population, total",SP.POP.TOTL,530308387,675950189
Africa Western and Central,AFW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.71289596656524,4.82913447807754
Africa Western and Central,AFW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.09023808244575,0.792526323823935
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2.78698893627561,2.44004800908883
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.603353213388,57.1498467555118
Africa Western and Central,AFW,Net migration,SM.POP.NETM,-310519,-270812
Africa Western and Central,AFW,"Population, total",SP.POP.TOTL,364358270,463365429
Arab World,ARB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.57186073483879,3.25509307857064
Arab World,ARB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.76677365953439,-0.169697468589646
Arab World,ARB,Population growth (annual %),SP.POP.GROW,1.99515168852155,1.88201603418311
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.8073221012027,71.8398932674972
Arab World,ARB,Net migration,SM.POP.NETM,156222,-51896
Arab World,ARB,"Population, total",SP.POP.TOTL,363568534,444281315
Caribbean small states,CSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.07173708976326,1.89179306364999
Caribbean small states,CSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.24927617855994,0.113349961407792
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,0.635465035251728,0.801650066715792
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.0114366987074,72.1292604830284
Caribbean small states,CSS,Net migration,SM.POP.NETM,-16092,-40925
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,4173335,4443134
Central Europe and the Baltics,CEB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.46183448121757,1.57825452419045
Central Europe and the Baltics,CEB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.90713006032762,4.24109470646795
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,-0.362321893446287,-0.205872946873443
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.2939657786314,77.2659141936307
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,-103905,36399
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,104421447,101864274
Early-demographic dividend,EAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.82072261952737,2.42779561788204
Early-demographic dividend,EAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.86894975635562,1.14300021954961
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,1.54675845386388,1.22262600683525
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8244434669729,70.8424064605001
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,-2324365,-3682277
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2967104472,3355014793
East Asia & Pacific,EAS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.86033578165821,1.66210584012914
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.86651758671388,3.50605470845468
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,0.700770611250663,0.518117368664481
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.6299790050688,76.586261929345
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,268353,87628
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2214613815,2359771090
East Asia & Pacific (excluding high income),EAP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.91349993221803,1.70480430061126
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.08581842606037,5.30475220317894
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,0.741733055460152,0.550254605067876
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.7616390609633,75.7689690321509
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,-193531,-645228
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,1973602166,2112289891
East Asia & Pacific (IDA & IBRD countries),TEA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.91380463770064,1.70329191143946
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.08122097933945,5.30282855795426
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,0.745622555784235,0.552005486782092
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.8065980873172,75.8042877234534
East Asia & Pacific (IDA & IBRD countries),TEA,Net migration,SM.POP.NETM,-191116,-642303
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,1948643347,2086281644
Euro area,EMU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57511738680375,1.50367163161597
Euro area,EMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.86200696939038,1.44220328151744
Euro area,EMU,Population growth (annual %),SP.POP.GROW,0.254268113475692,0.182555333029983
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6989426195589,82.2804211551829
Euro area,EMU,Net migration,SM.POP.NETM,566966,1315824
Euro area,EMU,"Population, total",SP.POP.TOTL,341002804,346496601
Europe & Central Asia,ECS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.72571098484824,1.68789097789203
Europe & Central Asia,ECS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.2513095526689,1.49557920155348
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,0.365344248524332,0.355281342275243
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.9954040762695,78.3042683990405
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,1059732,1850271
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,890990371,922218554
Europe & Central Asia (excluding high income),ECA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.04838130370044,2.05779747580473
Europe & Central Asia (excluding high income),ECA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.19709314851646,1.40045991358137
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),SP.POP.GROW,0.809647377625494,0.889547860488011
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9125911481178,74.821186588313
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,-292154,-192835
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,230106440,248863066
Europe & Central Asia (IDA & IBRD countries),TEC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.81007603093137,1.82063857935928
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.27612457915083,2.25054163175599
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,0.369045723134963,0.436690882032129
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4358973425353,74.5939674450224
Europe & Central Asia (IDA & IBRD countries),TEC,Net migration,SM.POP.NETM,-13003,108051
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,442936599,462219596
European Union,EUU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5634616186116,1.52723560688075
European Union,EUU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.02278193173282,1.74481413787839
European Union,EUU,Population growth (annual %),SP.POP.GROW,0.158405309698739,0.129990340516999
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.6354307923887,81.3194524901834
European Union,EUU,Net migration,SM.POP.NETM,656784,1415454
European Union,EUU,"Population, total",SP.POP.TOTL,442088310,446910453
Fragile and conflict affected situations,FCS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.8959233094296,4.39265166870199
Fragile and conflict affected situations,FCS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.42616907320441,0.0862238486017901
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,2.47627067215411,2.20111520458581
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.3431607628088,62.1379545505037
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,-616623,-1442679
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,791371804,973035228
Heavily indebted poor countries (HIPC),HPC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.46351892829272,4.76740744271933
Heavily indebted poor countries (HIPC),HPC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.28036945352925,1.601344399046
Heavily indebted poor countries (HIPC),HPC,Population growth (annual %),SP.POP.GROW,2.7711118820923,2.78235199383994
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.7324571528893,63.0898004183278
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,-1400560,-444013
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,638796398,824649053
High income,HIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.67609288601583,1.55877036254292
High income,HIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.57866851696143,1.57078007529022
High income,HIC,Population growth (annual %),SP.POP.GROW,0.445325900959658,0.337018050877654
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.595698767804,80.1994382042117
High income,HIC,Net migration,SM.POP.NETM,4497497,5055109
High income,HIC,"Population, total",SP.POP.TOTL,1328657754,1389779202
IBRD only,IBD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.18129232312236,1.93030330398479
IBRD only,IBD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.72577964292694,3.22040318730663
IBRD only,IBD,Population growth (annual %),SP.POP.GROW,1.02685278367989,0.789862664540512
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.5021795019761,74.0315931724484
IBRD only,IBD,Net migration,SM.POP.NETM,-754928,-2193133
IBRD only,IBD,"Population, total",SP.POP.TOTL,4436714947,4845361414
IDA & IBRD total,IBT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.71688569614126,2.47528474453778
IDA & IBRD total,IBT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.25240538643472,2.83408658945265
IDA & IBRD total,IBT,Population growth (annual %),SP.POP.GROW,1.34740543625619,1.16201859259254
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9258375211718,71.3942743859044
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,-4140909,-4539143
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,5876645582,6594502842
IDA blend,IDB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.79809212619671,4.1181258293125
IDA blend,IDB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.27296438015019,0.996577941510225
IDA blend,IDB,Population growth (annual %),SP.POP.GROW,2.55223333507348,1.98455712089246
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.0515129063523,61.3259973798573
IDA blend,IDB,Net migration,SM.POP.NETM,-691885,-1467018
IDA blend,IDB,"Population, total",SP.POP.TOTL,508422508,614017319
IDA only,IDX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.39936757527563,3.98818188350936
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.09849063210899,2.56302069548151
IDA only,IDX,Population growth (annual %),SP.POP.GROW,2.22682654798599,2.31709176294693
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.0443451288407,65.5828691146811
IDA only,IDX,Net migration,SM.POP.NETM,-2694096,-878992
IDA only,IDX,"Population, total",SP.POP.TOTL,931508127,1135124109
IDA total,IDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.53867977619126,4.03279983481737
IDA total,IDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.73440246522667,1.73687784068754
IDA total,IDA,Population growth (annual %),SP.POP.GROW,2.34160294661654,2.2002330497674
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.9876114032049,64.0885399952044
IDA total,IDA,Net migration,SM.POP.NETM,-3385981,-2346010
IDA total,IDA,"Population, total",SP.POP.TOTL,1439930635,1749141428
Late-demographic dividend,LTE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.74154532573495,1.59444070087606
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.42734911141731,4.26871993558882
Late-demographic dividend,LTE,Population growth (annual %),SP.POP.GROW,0.562341466763332,0.456258135124208
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7108209347901,76.9982668440355
Late-demographic dividend,LTE,Net migration,SM.POP.NETM,-161751,-414338
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2179525352,2309164437
Latin America & Caribbean,LCN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.17888507325984,1.91833263036506
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.23652085802837,-0.131553065914488
Latin America & Caribbean,LCN,Population growth (annual %),SP.POP.GROW,1.08873794675901,0.812117996469208
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4093227755616,75.2042598654921
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,-880978,-863096
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,587752505,640962372
Latin America & Caribbean (excluding high income),LAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.18424014886755,1.93118200630743
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.52776161685216,-0.382705834252477
Latin America & Caribbean (excluding high income),LAC,Population growth (annual %),SP.POP.GROW,1.09312877985907,0.981674474785563
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1190309784384,75.0513524613511
Latin America & Caribbean (excluding high income),LAC,Net migration,SM.POP.NETM,-809545,-38345
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,523147480,573311679
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.19235147808548,1.92884194956371
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.49168370694957,-0.157612437390966
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,1.11973184926313,0.833705241452608
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2840381673624,75.1319711493442
Latin America & the Caribbean (IDA & IBRD countries),TLA,Net migration,SM.POP.NETM,-818622,-839329
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,571822092,625467307
Least developed countries: UN classification,LDC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.60145641254696,4.14870117902407
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.83184686671443,2.62811945672274
Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,2.32542713270737,2.38191321433326
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.0408922197593,64.9724534415541
Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,-2291413,-1229408
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,855348118,1058013514
Low & middle income,LMY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.72599706462258,2.47487708219608
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.68146423959197,2.90353580863056
Low & middle income,LMY,Population growth (annual %),SP.POP.GROW,1.37561424789051,1.19114124828498
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9547877376437,71.3698556147386
Low & middle income,LMY,Net migration,SM.POP.NETM,-4520702,-4057666
Low & middle income,LMY,"Population, total",SP.POP.TOTL,5553257507,6243849229
Low income,LIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.45603302277218,4.91047198059186
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.52861265697612,0.521036796135547
Low income,LIC,Population growth (annual %),SP.POP.GROW,2.81881699524429,2.87761064620328
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.9256637801227,62.7974465200669
Low income,LIC,Net migration,SM.POP.NETM,-745130,275129
Low income,LIC,"Population, total",SP.POP.TOTL,429515596,544980983
Lower middle income,LMC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.1709175010369,2.72010172661846
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.03254810125347,2.64729564404742
Lower middle income,LMC,Population growth (annual %),SP.POP.GROW,1.71918462378512,1.37716602197508
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.554398103155,68.5574256254118
Lower middle income,LMC,Net migration,SM.POP.NETM,-2945225,-3885755
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2550264612,2928617292
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.49627868102769,3.16206943875318
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.67701833169689,-0.201809022555594
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population growth (annual %),SP.POP.GROW,2.05352451276423,1.67709090803779
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.2105446964534,71.2438695042576
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Net migration,SM.POP.NETM,-11724,-1224013
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,624828664,742714463
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.56282894271289,3.23197870200249
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.58676136907366,-0.572332788508561
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population growth (annual %),SP.POP.GROW,2.16349756712473,1.78568343276842
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.4912505131132,70.417484585256
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Net migration,SM.POP.NETM,-893742,-1188136
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,577396038,680490997
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.5573121719595,3.22947151957324
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.58346778848453,-0.568460332567739
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population growth (annual %),SP.POP.GROW,2.16064221940925,1.78066780462406
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.4594967501144,70.3800917806817
