Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.1070604462138
Sub-Saharan Africa,SSF,Net migration,SM.POP.NETM,-723569
Sub-Saharan Africa (excluding high income),SSA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.32986470328555
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.96386596947667
Sub-Saharan Africa (excluding high income),SSA,Population growth (annual %),SP.POP.GROW,2.74695987259406
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.8122732906384
Sub-Saharan Africa (excluding high income),SSA,Net migration,SM.POP.NETM,-804522
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.32483728093835
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.13213058184955
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population growth (annual %),SP.POP.GROW,2.75588804167845
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.1070604462138
Sub-Saharan Africa (IDA & IBRD countries),TSS,Net migration,SM.POP.NETM,-723569
Upper middle income,UMC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.93188483222883
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.67375006485796
Upper middle income,UMC,Population growth (annual %),SP.POP.GROW,0.798255018018448
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.8314745903693
Upper middle income,UMC,Net migration,SM.POP.NETM,-830347
World,WLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.5681653452478
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.26292949064214
World,WLD,Population growth (annual %),SP.POP.GROW,1.21683691645466
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.6818433466141
World,WLD,Net migration,SM.POP.NETM,0
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 10/07/2025,,,,
